Country or Area,Year,Area,Sex,Age,Record Type,Reliability,Source Year,Value
Colombia,2005,Total,Both Sexes,42,Census - de jure - complete tabulation,"Final figure, complete",2009,562126
Colombia,2005,Total,Both Sexes,43,Census - de facto - complete tabulation,"Final figure, complete",2008,536718
Colombia,2005,Total,Both Sexes,43,Census - de jure - complete tabulation,"Final figure, complete",2009,534580
Colombia,2005,Total,Both Sexes,44,Census - de facto - complete tabulation,"Final figure, complete",2008,497025
Colombia,2005,Total,Both Sexes,44,Census - de jure - complete tabulation,"Final figure, complete",2009,495273
Colombia,2005,Total,Both Sexes,45,Census - de facto - complete tabulation,"Final figure, complete",2008,520273
Colombia,2005,Total,Both Sexes,45,Census - de jure - complete tabulation,"Final figure, complete",2009,518245
Colombia,2005,Total,Both Sexes,45 - 49,Census - de facto - complete tabulation,"Final figure, complete",2008,2291308
Colombia,2005,Total,Both Sexes,45 - 49,Census - de jure - complete tabulation,"Final figure, complete",2009,2283328
Colombia,2005,Total,Both Sexes,46,Census - de facto - complete tabulation,"Final figure, complete",2008,466778
Colombia,2005,Total,Both Sexes,46,Census - de jure - complete tabulation,"Final figure, complete",2009,465167
Colombia,2005,Total,Both Sexes,47,Census - de facto - complete tabulation,"Final figure, complete",2008,445440
Colombia,2005,Total,Both Sexes,47,Census - de jure - complete tabulation,"Final figure, complete",2009,443917
Colombia,2005,Total,Both Sexes,48,Census - de facto - complete tabulation,"Final figure, complete",2008,443042
Colombia,2005,Total,Both Sexes,48,Census - de jure - complete tabulation,"Final figure, complete",2009,441536
Colombia,2005,Total,Both Sexes,49,Census - de facto - complete tabulation,"Final figure, complete",2008,415775
Colombia,2005,Total,Both Sexes,49,Census - de jure - complete tabulation,"Final figure, complete",2009,414463
Colombia,2005,Total,Both Sexes,50,Census - de facto - complete tabulation,"Final figure, complete",2008,417167
Colombia,2005,Total,Both Sexes,50,Census - de jure - complete tabulation,"Final figure, complete",2009,415749
Colombia,2005,Total,Both Sexes,50 - 54,Census - de facto - complete tabulation,"Final figure, complete",2008,1835340
Colombia,2005,Total,Both Sexes,50 - 54,Census - de jure - complete tabulation,"Final figure, complete",2009,1829635
Colombia,2005,Total,Both Sexes,51,Census - de facto - complete tabulation,"Final figure, complete",2008,375673
Colombia,2005,Total,Both Sexes,51,Census - de jure - complete tabulation,"Final figure, complete",2009,374420
Colombia,2005,Total,Both Sexes,52,Census - de facto - complete tabulation,"Final figure, complete",2008,367296
Colombia,2005,Total,Both Sexes,52,Census - de jure - complete tabulation,"Final figure, complete",2009,366175
Colombia,2005,Total,Both Sexes,53,Census - de facto - complete tabulation,"Final figure, complete",2008,352648
Colombia,2005,Total,Both Sexes,53,Census - de jure - complete tabulation,"Final figure, complete",2009,351625
Colombia,2005,Total,Both Sexes,54,Census - de facto - complete tabulation,"Final figure, complete",2008,322556
Colombia,2005,Total,Both Sexes,54,Census - de jure - complete tabulation,"Final figure, complete",2009,321666
Colombia,2005,Total,Both Sexes,55,Census - de facto - complete tabulation,"Final figure, complete",2008,335737
Colombia,2005,Total,Both Sexes,55,Census - de jure - complete tabulation,"Final figure, complete",2009,334658
Colombia,2005,Total,Both Sexes,55 - 59,Census - de facto - complete tabulation,"Final figure, complete",2008,1450658
Colombia,2005,Total,Both Sexes,55 - 59,Census - de jure - complete tabulation,"Final figure, complete",2009,1446203
Colombia,2005,Total,Both Sexes,56,Census - de facto - complete tabulation,"Final figure, complete",2008,302433
Colombia,2005,Total,Both Sexes,56,Census - de jure - complete tabulation,"Final figure, complete",2009,301578
Colombia,2005,Total,Both Sexes,57,Census - de facto - complete tabulation,"Final figure, complete",2008,291259
Colombia,2005,Total,Both Sexes,57,Census - de jure - complete tabulation,"Final figure, complete",2009,290391
Colombia,2005,Total,Both Sexes,58,Census - de facto - complete tabulation,"Final figure, complete",2008,271303
Colombia,2005,Total,Both Sexes,58,Census - de jure - complete tabulation,"Final figure, complete",2009,270465
Colombia,2005,Total,Both Sexes,59,Census - de facto - complete tabulation,"Final figure, complete",2008,249926
Colombia,2005,Total,Both Sexes,59,Census - de jure - complete tabulation,"Final figure, complete",2009,249111
Colombia,2005,Total,Both Sexes,60,Census - de facto - complete tabulation,"Final figure, complete",2008,257417
Colombia,2005,Total,Both Sexes,60,Census - de jure - complete tabulation,"Final figure, complete",2009,256469
Colombia,2005,Total,Both Sexes,60 - 64,Census - de facto - complete tabulation,"Final figure, complete",2008,1104733
Colombia,2005,Total,Both Sexes,60 - 64,Census - de jure - complete tabulation,"Final figure, complete",2009,1100559
Colombia,2005,Total,Both Sexes,61,Census - de facto - complete tabulation,"Final figure, complete",2008,221956
Colombia,2005,Total,Both Sexes,61,Census - de jure - complete tabulation,"Final figure, complete",2009,221201
Colombia,2005,Total,Both Sexes,62,Census - de facto - complete tabulation,"Final figure, complete",2008,215091
Colombia,2005,Total,Both Sexes,62,Census - de jure - complete tabulation,"Final figure, complete",2009,214308
Colombia,2005,Total,Both Sexes,63,Census - de facto - complete tabulation,"Final figure, complete",2008,216278
Colombia,2005,Total,Both Sexes,63,Census - de jure - complete tabulation,"Final figure, complete",2009,215412
Colombia,2005,Total,Both Sexes,64,Census - de facto - complete tabulation,"Final figure, complete",2008,193991
Colombia,2005,Total,Both Sexes,64,Census - de jure - complete tabulation,"Final figure, complete",2009,193169
Colombia,2005,Total,Both Sexes,65,Census - de facto - complete tabulation,"Final figure, complete",2008,222490
Colombia,2005,Total,Both Sexes,65,Census - de jure - complete tabulation,"Final figure, complete",2009,221462
Colombia,2005,Total,Both Sexes,65 - 69,Census - de facto - complete tabulation,"Final figure, complete",2008,921054
Colombia,2005,Total,Both Sexes,65 - 69,Census - de jure - complete tabulation,"Final figure, complete",2009,916133
Colombia,2005,Total,Both Sexes,66,Census - de facto - complete tabulation,"Final figure, complete",2008,187412
Colombia,2005,Total,Both Sexes,66,Census - de jure - complete tabulation,"Final figure, complete",2009,186516
Colombia,2005,Total,Both Sexes,67,Census - de facto - complete tabulation,"Final figure, complete",2008,182820
Colombia,2005,Total,Both Sexes,67,Census - de jure - complete tabulation,"Final figure, complete",2009,181846
Colombia,2005,Total,Both Sexes,68,Census - de facto - complete tabulation,"Final figure, complete",2008,169102
Colombia,2005,Total,Both Sexes,68,Census - de jure - complete tabulation,"Final figure, complete",2009,168083
Colombia,2005,Total,Both Sexes,69,Census - de facto - complete tabulation,"Final figure, complete",2008,159230
Colombia,2005,Total,Both Sexes,69,Census - de jure - complete tabulation,"Final figure, complete",2009,158226
Colombia,2005,Total,Both Sexes,70,Census - de facto - complete tabulation,"Final figure, complete",2008,170479
Colombia,2005,Total,Both Sexes,70,Census - de jure - complete tabulation,"Final figure, complete",2009,169226
Colombia,2005,Total,Both Sexes,70 - 74,Census - de facto - complete tabulation,"Final figure, complete",2008,702518
Colombia,2005,Total,Both Sexes,70 - 74,Census - de jure - complete tabulation,"Final figure, complete",2009,696740
Colombia,2005,Total,Both Sexes,71,Census - de facto - complete tabulation,"Final figure, complete",2008,143427
Colombia,2005,Total,Both Sexes,71,Census - de jure - complete tabulation,"Final figure, complete",2009,142324
Colombia,2005,Total,Both Sexes,72,Census - de facto - complete tabulation,"Final figure, complete",2008,141757
Colombia,2005,Total,Both Sexes,72,Census - de jure - complete tabulation,"Final figure, complete",2009,140705
Colombia,2005,Total,Both Sexes,73,Census - de facto - complete tabulation,"Final figure, complete",2008,128888
Colombia,2005,Total,Both Sexes,73,Census - de jure - complete tabulation,"Final figure, complete",2009,127732
Colombia,2005,Total,Both Sexes,74,Census - de facto - complete tabulation,"Final figure, complete",2008,117967
Colombia,2005,Total,Both Sexes,74,Census - de jure - complete tabulation,"Final figure, complete",2009,116753
Colombia,2005,Total,Both Sexes,75,Census - de facto - complete tabulation,"Final figure, complete",2008,133986
Colombia,2005,Total,Both Sexes,75,Census - de jure - complete tabulation,"Final figure, complete",2009,132352
Colombia,2005,Total,Both Sexes,75 - 79,Census - de facto - complete tabulation,"Final figure, complete",2008,504438
Colombia,2005,Total,Both Sexes,75 - 79,Census - de jure - complete tabulation,"Final figure, complete",2009,497309
Colombia,2005,Total,Both Sexes,76,Census - de facto - complete tabulation,"Final figure, complete",2008,105884
Colombia,2005,Total,Both Sexes,76,Census - de jure - complete tabulation,"Final figure, complete",2009,104516
Colombia,2005,Total,Both Sexes,77,Census - de facto - complete tabulation,"Final figure, complete",2008,100751
Colombia,2005,Total,Both Sexes,77,Census - de jure - complete tabulation,"Final figure, complete",2009,99355
Colombia,2005,Total,Both Sexes,78,Census - de facto - complete tabulation,"Final figure, complete",2008,86219
Colombia,2005,Total,Both Sexes,78,Census - de jure - complete tabulation,"Final figure, complete",2009,84841
Colombia,2005,Total,Both Sexes,79,Census - de facto - complete tabulation,"Final figure, complete",2008,77598
Colombia,2005,Total,Both Sexes,79,Census - de jure - complete tabulation,"Final figure, complete",2009,76245
Colombia,2005,Total,Both Sexes,80,Census - de facto - complete tabulation,"Final figure, complete",2008,74758
Colombia,2005,Total,Both Sexes,80,Census - de jure - complete tabulation,"Final figure, complete",2009,73212
Colombia,2005,Total,Both Sexes,80 - 84,Census - de facto - complete tabulation,"Final figure, complete",2008,278875
Colombia,2005,Total,Both Sexes,80 - 84,Census - de jure - complete tabulation,"Final figure, complete",2009,272275
Colombia,2005,Total,Both Sexes,81,Census - de facto - complete tabulation,"Final figure, complete",2008,59268
Colombia,2005,Total,Both Sexes,81,Census - de jure - complete tabulation,"Final figure, complete",2009,57944
Colombia,2005,Total,Both Sexes,82,Census - de facto - complete tabulation,"Final figure, complete",2008,53342
Colombia,2005,Total,Both Sexes,82,Census - de jure - complete tabulation,"Final figure, complete",2009,52009
Colombia,2005,Total,Both Sexes,83,Census - de facto - complete tabulation,"Final figure, complete",2008,49351
Colombia,2005,Total,Both Sexes,83,Census - de jure - complete tabulation,"Final figure, complete",2009,48125
Colombia,2005,Total,Both Sexes,84,Census - de facto - complete tabulation,"Final figure, complete",2008,42156
Colombia,2005,Total,Both Sexes,84,Census - de jure - complete tabulation,"Final figure, complete",2009,40985
Colombia,2005,Total,Both Sexes,85,Census - de facto - complete tabulation,"Final figure, complete",2008,45012
Colombia,2005,Total,Both Sexes,85,Census - de jure - complete tabulation,"Final figure, complete",2009,43683
Colombia,2005,Total,Both Sexes,85 - 89,Census - de facto - complete tabulation,"Final figure, complete",2008,144936
Colombia,2005,Total,Both Sexes,85 - 89,Census - de jure - complete tabulation,"Final figure, complete",2009,140027
Colombia,2005,Total,Both Sexes,86,Census - de facto - complete tabulation,"Final figure, complete",2008,31211
Colombia,2005,Total,Both Sexes,86,Census - de jure - complete tabulation,"Final figure, complete",2009,30222
Colombia,2005,Total,Both Sexes,87,Census - de facto - complete tabulation,"Final figure, complete",2008,27038
Colombia,2005,Total,Both Sexes,87,Census - de jure - complete tabulation,"Final figure, complete",2009,26057
Colombia,2005,Total,Both Sexes,88,Census - de facto - complete tabulation,"Final figure, complete",2008,22671
Colombia,2005,Total,Both Sexes,88,Census - de jure - complete tabulation,"Final figure, complete",2009,21817
Colombia,2005,Total,Both Sexes,89,Census - de facto - complete tabulation,"Final figure, complete",2008,19004
Colombia,2005,Total,Both Sexes,89,Census - de jure - complete tabulation,"Final figure, complete",2009,18248
Colombia,2005,Total,Both Sexes,90,Census - de facto - complete tabulation,"Final figure, complete",2008,15444
Colombia,2005,Total,Both Sexes,90,Census - de jure - complete tabulation,"Final figure, complete",2009,14746
Colombia,2005,Total,Both Sexes,90 - 94,Census - de facto - complete tabulation,"Final figure, complete",2008,49438
Colombia,2005,Total,Both Sexes,90 - 94,Census - de jure - complete tabulation,"Final figure, complete",2009,47020
Colombia,2005,Total,Both Sexes,91,Census - de facto - complete tabulation,"Final figure, complete",2008,11947
Colombia,2005,Total,Both Sexes,91,Census - de jure - complete tabulation,"Final figure, complete",2009,11375
Colombia,2005,Total,Both Sexes,92,Census - de facto - complete tabulation,"Final figure, complete",2008,9182
Colombia,2005,Total,Both Sexes,92,Census - de jure - complete tabulation,"Final figure, complete",2009,8714
Colombia,2005,Total,Both Sexes,93,Census - de facto - complete tabulation,"Final figure, complete",2008,7332
Colombia,2005,Total,Both Sexes,93,Census - de jure - complete tabulation,"Final figure, complete",2009,6963
Colombia,2005,Total,Both Sexes,94,Census - de facto - complete tabulation,"Final figure, complete",2008,5533
Colombia,2005,Total,Both Sexes,94,Census - de jure - complete tabulation,"Final figure, complete",2009,5222
Colombia,2005,Total,Both Sexes,95,Census - de facto - complete tabulation,"Final figure, complete",2008,5082
Colombia,2005,Total,Both Sexes,95,Census - de jure - complete tabulation,"Final figure, complete",2009,4792
